Objects
300
,,Global Angle Robot_1:Robot_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
21012,0,-1.497045,-0.538118,2.995436,1385.160645,-59.542080,172.131622
21013,0,-1.498149,-0.538150,2.994715,1384.955811,-58.948662,172.136337
21014,0,-1.497378,-0.537630,2.994805,1384.807617,-58.349514,172.118103
21015,0,-1.497898,-0.538665,2.994279,1384.557617,-57.740704,172.143341
21016,0,-1.496836,-0.538759,2.994795,1384.414673,-57.165695,172.085098
21017,0,-1.497194,-0.538473,2.994356,1384.298218,-56.591572,172.030945
21018,0,-1.494778,-0.537142,2.995729,1384.161377,-55.963871,171.969360
21019,0,-1.495948,-0.537748,2.995685,1383.983398,-55.408051,172.014603
21020,0,-1.493968,-0.537771,2.996917,1383.794434,-54.810036,172.009109
21021,0,-1.493325,-0.538528,2.997771,1383.573364,-54.219311,172.025284
21022,0,-1.495301,-0.539054,2.996133,1383.386475,-53.672066,172.057663
21023,0,-1.494085,-0.538364,2.996292,1383.226807,-53.095112,172.038712
21024,0,-1.494024,-0.538514,2.996284,1383.035767,-52.528618,172.032242
21025,0,-1.493210,-0.537647,2.996443,1382.889526,-51.968727,172.006149
21026,0,-1.494245,-0.537910,2.995548,1382.689697,-51.435303,172.018829
21027,0,-1.494953,-0.537965,2.995094,1382.531494,-50.861637,172.031418
21028,0,-1.494091,-0.538054,2.995198,1382.348755,-50.257832,172.036453
21029,0,-1.493456,-0.537723,2.995510,1382.244751,-49.662342,171.987930
21030,0,-1.493453,-0.538135,2.995397,1382.068970,-49.108654,172.010635
21031,0,-1.492916,-0.537852,2.996186,1381.907959,-48.519215,171.997314
21032,0,-1.493351,-0.538778,2.996110,1381.689453,-47.933258,172.019058
21033,0,-1.493027,-0.538455,2.996226,1381.544189,-47.311699,171.945160
21034,0,-1.493343,-0.537656,2.996067,1381.404541,-46.740135,171.921799
21035,0,-1.491329,-0.537147,2.997197,1381.254150,-46.146210,171.924637
21036,0,-1.493399,-0.538234,2.995845,1381.065308,-45.590958,171.881744
21037,0,-1.493642,-0.537739,2.995963,1380.854858,-44.914825,171.893463
21038,0,-1.493841,-0.537707,2.995557,1380.674805,-44.262554,171.899078
21039,0,-1.492429,-0.537220,2.996564,1380.490234,-43.638309,171.910507
21040,0,-1.491520,-0.536391,2.996826,1380.318604,-43.011600,171.848312
21041,0,-1.491702,-0.537210,2.997070,1380.127075,-42.430439,171.861496
21042,0,-1.492492,-0.537090,2.996553,1379.974731,-41.858536,171.843063
21043,0,-1.490704,-0.537310,2.997443,1379.783447,-41.300114,171.824463
21044,0,-1.489888,-0.537739,2.998519,1379.615723,-40.698586,171.828537
21045,0,-1.490719,-0.536870,2.997829,1379.472656,-40.115097,171.781586
21046,0,-1.490201,-0.536481,2.998121,1379.269287,-39.489735,171.787994
21047,0,-1.491364,-0.536928,2.997528,1379.051758,-38.876469,171.834625
21048,0,-1.491005,-0.536758,2.997888,1378.874878,-38.245773,171.825302
21049,0,-1.491140,-0.536675,2.997624,1378.720337,-37.648972,171.838501
21050,0,-1.491193,-0.536929,2.997425,1378.486450,-37.068222,171.878937
21051,0,-1.492204,-0.536468,2.996941,1378.292236,-36.483700,171.836472
21052,0,-1.492269,-0.536338,2.996680,1378.106201,-35.931271,171.820206
21053,0,-1.492166,-0.536830,2.996457,1377.945435,-35.373203,171.811081
21054,0,-1.492679,-0.537499,2.996112,1377.735962,-34.820461,171.806458
21055,0,-1.492608,-0.537563,2.995613,1377.588623,-34.227200,171.750290
21056,0,-1.490881,-0.537619,2.996442,1377.431396,-33.654842,171.759796
21057,0,-1.493234,-0.538206,2.995389,1377.208984,-33.095718,171.781906
21058,0,-1.492506,-0.537737,2.995714,1377.019897,-32.498077,171.818909
21059,0,-1.494308,-0.537444,2.994960,1376.845337,-31.932886,171.788605
21060,0,-1.494753,-0.537541,2.994087,1376.683960,-31.401974,171.768295
21061,0,-1.533317,-0.520472,2.987874,1377.096191,-31.813599,172.425537
21062,0,-1.496457,-0.536950,2.992741,1376.357422,-30.233959,171.719131
21063,0,-1.496573,-0.537239,2.992428,1376.169922,-29.678228,171.717316
21064,0,-1.497522,-0.537406,2.992110,1375.988403,-29.076357,171.730042
21065,0,-1.495853,-0.537678,2.992560,1375.859131,-28.450375,171.695786
21066,0,-1.495714,-0.538294,2.992110,1375.703003,-27.876572,171.707352
21067,0,-1.493568,-0.539125,2.993432,1375.561523,-27.298059,171.738373
21068,0,-1.494954,-0.539068,2.992454,1375.424683,-26.684347,171.735992
21069,0,-1.497201,-0.538953,2.991637,1375.283203,-26.035194,171.708832
21070,0,-1.497774,-0.538774,2.990941,1375.122559,-25.457817,171.686768
21071,0,-1.498384,-0.539029,2.990466,1375.023315,-24.893108,171.657425
21072,0,-1.499287,-0.539202,2.989313,1374.885376,-24.334749,171.654709
21073,0,-1.498155,-0.538937,2.989927,1374.753174,-23.756306,171.631241
21074,0,-1.497831,-0.538674,2.989800,1374.617920,-23.128035,171.599640
21075,0,-1.495899,-0.539258,2.990304,1374.414795,-22.567453,171.631042
21076,0,-1.494581,-0.539166,2.991072,1374.220337,-22.009365,171.670822
21077,0,-1.492588,-0.538671,2.992337,1374.020508,-21.421240,171.724335
21078,0,-1.490721,-0.538339,2.993260,1373.888672,-20.821295,171.691971
21079,0,-1.489117,-0.537564,2.993878,1373.754028,-20.215916,171.685272
21080,0,-1.488007,-0.537145,2.994617,1373.578369,-19.635786,171.654648
21081,0,-1.486215,-0.537298,2.995543,1373.411987,-19.049421,171.629333
21082,0,-1.485279,-0.537662,2.996198,1373.240723,-18.472002,171.583817
21083,0,-1.486076,-0.537510,2.996050,1373.103394,-17.883472,171.602097
21084,0,-1.486438,-0.537689,2.996040,1372.943481,-17.301437,171.618576
21085,0,-1.487601,-0.538820,2.995381,1372.723145,-16.648872,171.623978
21086,0,-1.522984,-0.522248,2.991470,1373.134766,-17.041279,172.277176
21087,0,-1.486590,-0.538480,2.996359,1372.375610,-15.460234,171.658127
21088,0,-1.485955,-0.537987,2.996747,1372.220093,-14.870503,171.646439
21089,0,-1.484503,-0.538339,2.998103,1372.030640,-14.283420,171.614700
21090,0,-1.485444,-0.537498,2.996942,1371.844482,-13.655548,171.590240
21091,0,-1.483999,-0.537118,2.997609,1371.684204,-13.071469,171.529617
21092,0,-1.482599,-0.536754,2.998373,1371.526245,-12.523245,171.492630
21093,0,-1.482309,-0.536649,2.998112,1371.331543,-11.925200,171.465408
21094,0,-1.482040,-0.536732,2.998442,1371.114014,-11.345142,171.488251
21095,0,-1.482259,-0.536767,2.998002,1370.898438,-10.735500,171.532715
21096,0,-1.483801,-0.537453,2.997187,1370.705078,-10.168108,171.580017
21097,0,-1.486117,-0.537382,2.996056,1370.529663,-9.549794,171.522583
21098,0,-1.486777,-0.537963,2.995849,1370.349731,-8.976028,171.511551
21099,0,-1.487216,-0.537788,2.995100,1370.139893,-8.382977,171.460281
21100,0,-1.488872,-0.536739,2.994765,1369.977417,-7.813002,171.417053
21101,0,-1.489371,-0.536165,2.994500,1369.813354,-7.231305,171.391571
21102,0,-1.489090,-0.536685,2.995009,1369.608765,-6.610969,171.382095
21103,0,-1.488557,-0.536981,2.995473,1369.392456,-5.980535,171.355087
21104,0,-1.488525,-0.536708,2.995674,1369.209961,-5.380858,171.337662
21105,0,-1.488881,-0.537956,2.995066,1369.008789,-4.771455,171.309525
21106,0,-1.489174,-0.537538,2.994658,1368.810547,-4.102430,171.306396
21107,0,-1.491244,-0.537447,2.993408,1368.592896,-3.515996,171.305191
21108,0,-1.492950,-0.537690,2.992138,1368.377441,-2.917854,171.320908
21109,0,-1.493086,-0.536393,2.992590,1368.167358,-2.304657,171.282883
21110,0,-1.494784,-0.536195,2.991492,1367.987671,-1.725444,171.254608
21111,0,-1.493418,-0.535622,2.993046,1367.800903,-1.135259,171.254929
21112,0,-1.493074,-0.536234,2.992957,1367.607544,-0.505718,171.271774
21113,0,-1.491307,-0.536471,2.993944,1367.372192,0.164722,171.242722
21114,0,-1.491507,-0.536730,2.993566,1367.179077,0.773855,171.257080
21115,0,-1.493586,-0.536468,2.992487,1366.974854,1.394009,171.245117
21116,0,-1.493566,-0.536766,2.992821,1366.762573,1.958114,171.227951
21117,0,-1.494757,-0.537090,2.991703,1366.588867,2.509197,171.252136
21118,0,-1.494765,-0.536910,2.991699,1366.401245,3.096505,171.225983
21119,0,-1.495637,-0.535784,2.991202,1366.224976,3.679015,171.247299
21120,0,-1.497552,-0.536102,2.990169,1366.008179,4.230340,171.248367
21121,0,-1.496665,-0.536239,2.991085,1365.824829,4.805419,171.260208
21122,0,-1.495199,-0.537931,2.990987,1365.648315,5.432373,171.275955
21123,0,-1.494271,-0.538101,2.991273,1365.471680,5.998006,171.254807
21124,0,-1.495849,-0.537487,2.990500,1365.329834,6.601240,171.230942
21125,0,-1.496377,-0.537888,2.989975,1365.164185,7.111526,171.248215
21126,0,-1.496301,-0.537590,2.990307,1365.030640,7.673190,171.245422
21127,0,-1.497298,-0.538883,2.989423,1364.835815,8.230093,171.285217
21128,0,-1.498261,-0.538552,2.988563,1364.734619,8.774909,171.295410
21129,0,-1.499306,-0.538572,2.987938,1364.591919,9.324652,171.289886
21130,0,-1.499070,-0.538324,2.987881,1364.461914,9.893280,171.251953
21131,0,-1.499676,-0.539642,2.987420,1364.289063,10.448191,171.286591
21132,0,-1.498872,-0.539371,2.987919,1364.149292,11.036478,171.288239
21133,0,-1.496267,-0.539798,2.989172,1363.995850,11.634447,171.303818
21134,0,-1.496295,-0.538451,2.989118,1363.860596,12.248870,171.283630
21135,0,-1.494478,-0.536812,2.990278,1363.745239,12.881438,171.237610
21136,0,-1.493594,-0.536735,2.990967,1363.600464,13.458264,171.250610
21137,0,-1.491922,-0.536624,2.991896,1363.491211,14.049096,171.257599
21138,0,-1.490744,-0.536365,2.992286,1363.334351,14.690802,171.275238
21139,0,-1.489707,-0.536209,2.993085,1363.166504,15.312975,171.285507
21140,0,-1.488238,-0.536790,2.993828,1363.001587,15.938174,171.309341
21141,0,-1.487374,-0.536260,2.994570,1362.849365,16.555450,171.335434
21142,0,-1.486507,-0.535466,2.995350,1362.713989,17.204744,171.310425
21143,0,-1.485258,-0.536214,2.996193,1362.556763,17.783932,171.310501
21144,0,-1.483940,-0.535928,2.996724,1362.376953,18.415264,171.269287
21145,0,-1.486026,-0.535887,2.995506,1362.200317,18.991774,171.266663
21146,0,-1.484882,-0.535346,2.996058,1362.018066,19.561436,171.277435
21147,0,-1.483319,-0.535602,2.996616,1361.807129,20.208843,171.233292
21148,0,-1.483174,-0.534350,2.996659,1361.650879,20.770441,171.197372
21149,0,-1.480053,-0.535164,2.998421,1361.438721,21.341608,171.196884
21150,0,-1.478850,-0.535393,2.998802,1361.258301,21.903263,171.222794
21151,0,-1.478500,-0.535008,2.998444,1361.086548,22.464323,171.229050
21152,0,-1.478815,-0.535089,2.998220,1360.847900,23.048431,171.257019
21153,0,-1.478760,-0.534900,2.998629,1360.653198,23.648077,171.247818
21154,0,-1.479824,-0.534579,2.998276,1360.489868,24.208208,171.205841
21155,0,-1.480368,-0.535559,2.997627,1360.284302,24.750824,171.164230
21156,0,-1.482573,-0.536033,2.996793,1360.054932,25.332815,171.129883
21157,0,-1.485443,-0.536782,2.995296,1359.830078,25.930761,171.133179
21158,0,-1.486177,-0.537440,2.994977,1359.634766,26.471226,171.121979
21159,0,-1.486484,-0.537188,2.995367,1359.426025,27.087797,171.111328
21160,0,-1.487009,-0.538013,2.994917,1359.225708,27.660402,171.144196
21161,0,-1.488109,-0.538247,2.994190,1359.065552,28.253326,171.121231
21162,0,-1.489063,-0.538298,2.993390,1358.871826,28.821869,171.137955
21163,0,-1.488793,-0.538483,2.993711,1358.660645,29.391962,171.111877
21164,0,-1.490305,-0.537312,2.992928,1358.509521,30.004734,171.066727
21165,0,-1.490688,-0.536710,2.992845,1358.302246,30.591230,171.066650
21166,0,-1.493367,-0.537106,2.991973,1358.083984,31.208464,171.066315
21167,0,-1.495926,-0.536849,2.990267,1357.901489,31.792973,171.031815
21168,0,-1.497265,-0.537126,2.988976,1357.724487,32.399872,171.034485
21169,0,-1.496029,-0.537185,2.989946,1357.490479,33.012283,171.050903
21170,0,-1.495616,-0.537515,2.989964,1357.304810,33.682327,171.040695
21171,0,-1.495285,-0.536748,2.989984,1357.140137,34.329319,171.024658
21172,0,-1.495476,-0.537249,2.989703,1356.968384,34.951694,171.031342
21173,0,-1.495920,-0.536954,2.989181,1356.792358,35.495060,171.043365
21174,0,-1.494633,-0.536842,2.989287,1356.610718,36.090870,171.026855
21175,0,-1.495869,-0.536642,2.988876,1356.407715,36.680847,171.029114
21176,0,-1.496997,-0.536398,2.988348,1356.199341,37.270958,171.038895
21177,0,-1.497507,-0.536917,2.988447,1355.969727,37.849159,171.077866
21178,0,-1.497103,-0.536585,2.988304,1355.785889,38.451244,171.060257
21179,0,-1.496386,-0.535859,2.988787,1355.611328,39.070522,171.011017
21180,0,-1.495934,-0.536028,2.989015,1355.405273,39.655613,170.988632
21181,0,-1.494853,-0.535914,2.989551,1355.244629,40.257553,170.977875
21182,0,-1.495226,-0.536274,2.989383,1355.069824,40.813927,170.941910
21183,0,-1.494325,-0.536596,2.990038,1354.890137,41.345528,170.976379
21184,0,-1.493363,-0.536685,2.990605,1354.696045,41.966618,170.965927
21185,0,-1.493655,-0.537492,2.990436,1354.531006,42.569427,170.970306
21186,0,-1.493103,-0.538630,2.991267,1354.317871,43.160294,170.966934
21187,0,-1.493420,-0.539032,2.991225,1354.106812,43.802242,170.954590
21188,0,-1.493691,-0.538211,2.990384,1353.973145,44.414570,170.933777
21189,0,-1.493587,-0.537276,2.990657,1353.803467,45.039173,170.915024
21190,0,-1.492779,-0.536541,2.991145,1353.636475,45.636227,170.887329
21191,0,-1.494748,-0.536248,2.989628,1353.462891,46.211411,170.828339
21192,0,-1.494474,-0.536297,2.989574,1353.290161,46.749672,170.800766
21193,0,-1.492252,-0.535823,2.991072,1353.129639,47.367714,170.769043
21194,0,-1.491975,-0.535845,2.991393,1352.939697,47.948696,170.740036
21195,0,-1.491233,-0.536171,2.991727,1352.719971,48.560638,170.730911
21196,0,-1.490776,-0.535837,2.992143,1352.554077,49.173386,170.733337
21197,0,-1.490717,-0.535715,2.992578,1352.332153,49.833420,170.718002
21198,0,-1.490795,-0.535526,2.992597,1352.142456,50.490150,170.709152
21199,0,-1.490514,-0.534475,2.992513,1352.015991,51.084316,170.655365
21200,0,-1.491029,-0.534866,2.992839,1351.799805,51.716530,170.666336
21201,0,-1.491313,-0.535136,2.992979,1351.580078,52.330391,170.653793
21202,0,-1.492185,-0.535801,2.992388,1351.411377,52.965916,170.620514
21203,0,-1.492396,-0.536380,2.992296,1351.198364,53.561131,170.605286
21204,0,-1.492009,-0.536440,2.992687,1351.022827,54.179585,170.627014
21205,0,-1.491922,-0.535626,2.992877,1350.855469,54.758160,170.560440
21206,0,-1.491832,-0.535810,2.992925,1350.707520,55.410313,170.564590
21207,0,-1.491458,-0.536110,2.992817,1350.471436,56.026981,170.591934
21208,0,-1.493031,-0.535175,2.992042,1350.259277,56.598934,170.596756
21209,0,-1.492261,-0.534447,2.991906,1350.089600,57.196243,170.575592
21210,0,-1.493858,-0.535173,2.990749,1349.893921,57.787529,170.548874
21211,0,-1.493415,-0.535485,2.990725,1349.680542,58.342197,170.567459
21212,0,-1.495286,-0.535649,2.990051,1349.472290,58.907124,170.553894
21213,0,-1.496060,-0.535737,2.989978,1349.303833,59.501339,170.564056
21214,0,-1.497201,-0.535523,2.989502,1349.134277,60.060020,170.567245
21215,0,-1.497689,-0.535783,2.989173,1348.947632,60.653221,170.599976
21216,0,-1.498041,-0.536069,2.988895,1348.779541,61.279167,170.621918
21217,0,-1.497417,-0.535740,2.988960,1348.638916,61.916946,170.602570
21218,0,-1.496852,-0.536162,2.988845,1348.476563,62.550732,170.570862
21219,0,-1.498178,-0.536720,2.988254,1348.274780,63.126331,170.546707
21220,0,-1.497681,-0.536063,2.988220,1348.116943,63.710785,170.505615
21221,0,-1.498221,-0.536261,2.987738,1347.929443,64.295090,170.483688
21222,0,-1.498738,-0.535931,2.987498,1347.739746,64.901970,170.473663
21223,0,-1.500385,-0.536066,2.987367,1347.532471,65.518219,170.451126
21224,0,-1.499345,-0.535794,2.987595,1347.346191,66.123436,170.428391
21225,0,-1.499302,-0.534748,2.987723,1347.190674,66.754135,170.373108
21226,0,-1.497944,-0.535083,2.987945,1346.967896,67.414375,170.386475
21227,0,-1.496445,-0.535439,2.988375,1346.785889,68.042061,170.407135
21228,0,-1.496844,-0.534264,2.988710,1346.618896,68.673676,170.362030
21229,0,-1.496248,-0.534260,2.988983,1346.439453,69.237228,170.356598
21230,0,-1.494830,-0.534373,2.990503,1346.208740,69.776680,170.383270
21231,0,-1.494601,-0.534082,2.990691,1346.054688,70.382828,170.316467
21232,0,-1.493490,-0.534560,2.991296,1345.848389,71.018867,170.306747
21233,0,-1.493916,-0.535185,2.990905,1345.643921,71.652771,170.286713
21234,0,-1.493241,-0.535890,2.991163,1345.471558,72.291893,170.267670
21235,0,-1.494341,-0.535350,2.990692,1345.273682,72.880768,170.249390
21236,0,-1.495733,-0.535184,2.989608,1345.131470,73.499817,170.201187
21237,0,-1.494985,-0.534663,2.989982,1344.963867,74.100800,170.180313
21238,0,-1.495699,-0.535003,2.989250,1344.755127,74.616852,170.188339
21239,0,-1.495609,-0.534914,2.989571,1344.552612,75.136276,170.221298
21240,0,-1.494547,-0.535463,2.989877,1344.372314,75.705437,170.232971
21241,0,-1.493400,-0.535597,2.990196,1344.249268,76.300102,170.194260
21242,0,-1.493454,-0.536124,2.989880,1344.087891,76.868439,170.177551
21243,0,-1.492617,-0.534986,2.990209,1343.922729,77.475403,170.160950
21244,0,-1.493975,-0.535744,2.989299,1343.731689,78.075233,170.174820
21245,0,-1.494624,-0.535290,2.988920,1343.569336,78.663544,170.168640
21246,0,-1.495586,-0.533708,2.988280,1343.449463,79.277176,170.159775
21247,0,-1.497748,-0.534498,2.987172,1343.276001,79.846458,170.228149
21248,0,-1.496536,-0.533582,2.988223,1343.088745,80.464790,170.213776
21249,0,-1.499470,-0.534655,2.986143,1342.908569,81.059441,170.215179
21250,0,-1.496750,-0.534501,2.987306,1342.777344,81.688164,170.180573
21251,0,-1.496324,-0.534689,2.987269,1342.644165,82.325821,170.186203
21252,0,-1.496704,-0.534114,2.987308,1342.524780,82.900322,170.147614
21253,0,-1.496336,-0.533573,2.987563,1342.360962,83.516373,170.175079
21254,0,-1.496516,-0.533654,2.987776,1342.167236,84.115562,170.211685
21255,0,-1.496202,-0.533625,2.987966,1342.014404,84.774582,170.203751
21256,0,-1.497250,-0.533687,2.987604,1341.835571,85.346619,170.198608
21257,0,-1.496596,-0.533968,2.987810,1341.686523,85.938927,170.170212
21258,0,-1.495517,-0.533632,2.988491,1341.512573,86.560783,170.139481
21259,0,-1.496127,-0.533713,2.988746,1341.314941,87.158562,170.135254
21260,0,-1.494067,-0.533234,2.990104,1341.143188,87.729614,170.141251
21261,0,-1.495644,-0.533241,2.989171,1340.947144,88.319252,170.102005
21262,0,-1.494490,-0.533716,2.989882,1340.761841,88.867630,170.103531
21263,0,-1.494159,-0.533365,2.990386,1340.617065,89.481796,170.102463
21264,0,-1.492862,-0.534485,2.991056,1340.461182,90.087997,170.083054
21265,0,-0.007771,-0.040068,0.323725,1335.737305,79.398224,179.235062
21266,0,-0.008047,-0.040207,0.323999,1335.571899,79.909935,179.270172
21267,0,-0.008046,-0.040613,0.323841,1335.429077,80.444901,179.300537
21268,0,-0.008190,-0.040928,0.323716,1335.264038,80.993713,179.322067
21269,0,-0.008192,-0.040968,0.323509,1335.108032,81.559196,179.299759
21270,0,-0.008588,-0.040276,0.323615,1334.962646,82.208588,179.224472
21271,0,-0.008521,-0.039641,0.323553,1334.772949,82.753151,179.218521
21272,0,-0.008738,-0.040194,0.323233,1334.617554,83.382774,179.205902
21273,0,-0.008607,-0.039120,0.323410,1334.423340,83.987488,179.175247
21274,0,-0.008487,-0.039040,0.323513,1334.240479,84.644142,179.139008
21275,0,-0.008577,-0.039750,0.323393,1334.085571,85.212486,179.129517
21276,0,-0.008223,-0.039771,0.323587,1333.940186,85.778687,179.120148
21277,0,-0.008628,-0.039524,0.323579,1333.774780,86.386253,179.119385
21278,0,-0.008762,-0.039174,0.323562,1333.608398,86.941254,179.152832
21279,0,-0.009102,-0.038637,0.323493,1333.418091,87.520409,179.186996
21280,0,-0.009567,-0.037853,0.323571,1333.233643,88.114174,179.210541
21281,0,-0.009995,-0.037671,0.323426,1333.071411,88.694092,179.227341
21282,0,-0.009612,-0.037692,0.323656,1332.878906,89.359726,179.196487
21283,0,-0.009370,-0.038748,0.323636,1332.716553,89.952805,179.182281
21284,0,-0.009177,-0.039557,0.323477,1332.540649,90.624969,179.133163
21285,0,-0.009109,-0.040099,0.323626,1332.360229,91.295273,179.100113
21286,0,-0.009284,-0.040515,0.323708,1332.184204,91.869362,179.134399
21287,0,-0.009268,-0.040419,0.323664,1332.004150,92.478180,179.105911
21288,0,-0.009636,-0.039780,0.323575,1331.826294,93.085938,179.083893
